commercial_area_code,business_type,time_band,demand_level
3110509,CAFE_BEVERAGE,TIME_14_17,HIGH
3110509,CAFE_BEVERAGE,TIME_17_21,HIGH
3110509,CAFE_BEVERAGE,TIME_21_24,MEDIUM
3110510,KOREAN_FOOD,TIME_00_06,CLOSED
3110510,KOREAN_FOOD,TIME_06_11,LOW
3110510,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110510,KOREAN_FOOD,TIME_14_17,MEDIUM
3110510,KOREAN_FOOD,TIME_17_21,HIGH
3110510,KOREAN_FOOD,TIME_21_24,LOW
3110510,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110510,CAFE_BEVERAGE,TIME_06_11,LOW
3110510,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110510,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110510,CAFE_BEVERAGE,TIME_17_21,LOW
3110510,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110511,BUNSIK,TIME_00_06,CLOSED
3110511,BUNSIK,TIME_06_11,LOW
3110511,BUNSIK,TIME_11_14,VERY_HIGH
3110511,BUNSIK,TIME_14_17,MEDIUM
3110511,BUNSIK,TIME_17_21,HIGH
3110511,BUNSIK,TIME_21_24,CLOSED
3110511,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110511,CAFE_BEVERAGE,TIME_06_11,HIGH
3110511,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110511,CAFE_BEVERAGE,TIME_14_17,HIGH
3110511,CAFE_BEVERAGE,TIME_17_21,LOW
3110511,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110513,KOREAN_FOOD,TIME_00_06,CLOSED
3110513,KOREAN_FOOD,TIME_06_11,CLOSED
3110513,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110513,KOREAN_FOOD,TIME_14_17,HIGH
3110513,KOREAN_FOOD,TIME_17_21,HIGH
3110513,KOREAN_FOOD,TIME_21_24,LOW
3110513,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110513,CAFE_BEVERAGE,TIME_06_11,LOW
3110513,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110513,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110513,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110513,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110514,KOREAN_FOOD,TIME_00_06,LOW
3110514,KOREAN_FOOD,TIME_06_11,CLOSED
3110514,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110514,KOREAN_FOOD,TIME_14_17,MEDIUM
3110514,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110514,KOREAN_FOOD,TIME_21_24,MEDIUM
3110516,KOREAN_FOOD,TIME_00_06,CLOSED
3110516,KOREAN_FOOD,TIME_06_11,LOW
3110516,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110516,KOREAN_FOOD,TIME_14_17,MEDIUM
3110516,KOREAN_FOOD,TIME_17_21,HIGH
3110516,KOREAN_FOOD,TIME_21_24,LOW
3110517,KOREAN_FOOD,TIME_00_06,CLOSED
3110517,KOREAN_FOOD,TIME_06_11,CLOSED
3110517,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110517,KOREAN_FOOD,TIME_14_17,HIGH
3110517,KOREAN_FOOD,TIME_17_21,HIGH
3110517,KOREAN_FOOD,TIME_21_24,LOW
3110517,BAKERY,TIME_00_06,CLOSED
3110517,BAKERY,TIME_06_11,MEDIUM
3110517,BAKERY,TIME_11_14,HIGH
3110517,BAKERY,TIME_14_17,HIGH
3110517,BAKERY,TIME_17_21,HIGH
3110517,BAKERY,TIME_21_24,MEDIUM
3110519,KOREAN_FOOD,TIME_00_06,CLOSED
3110519,KOREAN_FOOD,TIME_06_11,LOW
3110519,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110519,KOREAN_FOOD,TIME_14_17,MEDIUM
3110519,KOREAN_FOOD,TIME_17_21,HIGH
3110519,KOREAN_FOOD,TIME_21_24,LOW
3110520,KOREAN_FOOD,TIME_00_06,CLOSED
3110520,KOREAN_FOOD,TIME_06_11,CLOSED
3110520,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110520,KOREAN_FOOD,TIME_14_17,HIGH
3110520,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110520,KOREAN_FOOD,TIME_21_24,LOW
3110520,WESTERN_FOOD,TIME_00_06,CLOSED
3110520,WESTERN_FOOD,TIME_06_11,CLOSED
3110520,WESTERN_FOOD,TIME_11_14,VERY_HIGH
3110520,WESTERN_FOOD,TIME_14_17,MEDIUM
3110520,WESTERN_FOOD,TIME_17_21,VERY_HIGH
3110520,WESTERN_FOOD,TIME_21_24,LOW
3110520,BUNSIK,TIME_00_06,CLOSED
3110520,BUNSIK,TIME_06_11,CLOSED
3110520,BUNSIK,TIME_11_14,HIGH
3110520,BUNSIK,TIME_14_17,VERY_HIGH
3110520,BUNSIK,TIME_17_21,VERY_HIGH
3110520,BUNSIK,TIME_21_24,LOW
3110520,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110520,CAFE_BEVERAGE,TIME_06_11,LOW
3110520,CAFE_BEVERAGE,TIME_11_14,HIGH
3110520,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110520,CAFE_BEVERAGE,TIME_17_21,HIGH
3110520,CAFE_BEVERAGE,TIME_21_24,LOW
3110521,KOREAN_FOOD,TIME_00_06,CLOSED
3110521,KOREAN_FOOD,TIME_06_11,CLOSED
3110521,KOREAN_FOOD,TIME_11_14,HIGH
3110521,KOREAN_FOOD,TIME_14_17,MEDIUM
3110521,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110521,KOREAN_FOOD,TIME_21_24,HIGH
3110521,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110521,CAFE_BEVERAGE,TIME_06_11,LOW
3110521,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110521,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110521,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110521,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110524,KOREAN_FOOD,TIME_00_06,CLOSED
3110524,KOREAN_FOOD,TIME_06_11,CLOSED
3110524,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110524,KOREAN_FOOD,TIME_14_17,MEDIUM
3110524,KOREAN_FOOD,TIME_17_21,MEDIUM
3110524,KOREAN_FOOD,TIME_21_24,CLOSED
3110524,WESTERN_FOOD,TIME_00_06,CLOSED
3110524,WESTERN_FOOD,TIME_06_11,CLOSED
3110524,WESTERN_FOOD,TIME_11_14,VERY_HIGH
3110524,WESTERN_FOOD,TIME_14_17,MEDIUM
3110524,WESTERN_FOOD,TIME_17_21,HIGH
3110524,WESTERN_FOOD,TIME_21_24,LOW
3110524,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110524,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110524,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110524,CAFE_BEVERAGE,TIME_14_17,HIGH
3110524,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110524,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110524,BAKERY,TIME_00_06,CLOSED
3110524,BAKERY,TIME_06_11,HIGH
3110524,BAKERY,TIME_11_14,HIGH
3110524,BAKERY,TIME_14_17,HIGH
3110524,BAKERY,TIME_17_21,HIGH
3110524,BAKERY,TIME_21_24,LOW
3110525,KOREAN_FOOD,TIME_00_06,CLOSED
3110525,KOREAN_FOOD,TIME_06_11,LOW
3110525,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110525,KOREAN_FOOD,TIME_14_17,MEDIUM
3110525,KOREAN_FOOD,TIME_17_21,LOW
3110525,KOREAN_FOOD,TIME_21_24,LOW
3110525,BUNSIK,TIME_00_06,CLOSED
3110525,BUNSIK,TIME_06_11,LOW
3110525,BUNSIK,TIME_11_14,VERY_HIGH
3110525,BUNSIK,TIME_14_17,HIGH
3110525,BUNSIK,TIME_17_21,HIGH
3110525,BUNSIK,TIME_21_24,CLOSED
3110525,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110525,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110525,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110525,CAFE_BEVERAGE,TIME_14_17,HIGH
3110525,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110525,CAFE_BEVERAGE,TIME_21_24,LOW
3110526,KOREAN_FOOD,TIME_00_06,CLOSED
3110526,KOREAN_FOOD,TIME_06_11,LOW
3110526,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110526,KOREAN_FOOD,TIME_14_17,MEDIUM
3110526,KOREAN_FOOD,TIME_17_21,HIGH
3110526,KOREAN_FOOD,TIME_21_24,CLOSED
3110526,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110526,CAFE_BEVERAGE,TIME_06_11,LOW
3110526,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110526,CAFE_BEVERAGE,TIME_14_17,HIGH
3110526,CAFE_BEVERAGE,TIME_17_21,HIGH
3110526,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110527,KOREAN_FOOD,TIME_00_06,CLOSED
3110527,KOREAN_FOOD,TIME_06_11,CLOSED
3110527,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110527,KOREAN_FOOD,TIME_14_17,HIGH
3110527,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110527,KOREAN_FOOD,TIME_21_24,LOW
3110528,KOREAN_FOOD,TIME_00_06,CLOSED
3110528,KOREAN_FOOD,TIME_06_11,CLOSED
3110528,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110528,KOREAN_FOOD,TIME_14_17,HIGH
3110528,KOREAN_FOOD,TIME_17_21,HIGH
3110528,KOREAN_FOOD,TIME_21_24,LOW
3110528,BUNSIK,TIME_00_06,LOW
3110528,BUNSIK,TIME_06_11,LOW
3110528,BUNSIK,TIME_11_14,VERY_HIGH
3110528,BUNSIK,TIME_14_17,MEDIUM
3110528,BUNSIK,TIME_17_21,HIGH
3110528,BUNSIK,TIME_21_24,MEDIUM
3110528,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110528,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110528,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110528,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110528,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110528,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110529,KOREAN_FOOD,TIME_00_06,LOW
3110529,KOREAN_FOOD,TIME_06_11,LOW
3110529,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110529,KOREAN_FOOD,TIME_14_17,MEDIUM
3110529,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110529,KOREAN_FOOD,TIME_21_24,MEDIUM
3110529,BUNSIK,TIME_00_06,CLOSED
3110529,BUNSIK,TIME_06_11,MEDIUM
3110529,BUNSIK,TIME_11_14,HIGH
3110529,BUNSIK,TIME_14_17,HIGH
3110529,BUNSIK,TIME_17_21,HIGH
3110529,BUNSIK,TIME_21_24,LOW
3110529,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110529,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110529,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110529,CAFE_BEVERAGE,TIME_14_17,HIGH
3110529,CAFE_BEVERAGE,TIME_17_21,HIGH
3110529,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110529,BAKERY,TIME_00_06,CLOSED
3110529,BAKERY,TIME_06_11,MEDIUM
3110529,BAKERY,TIME_11_14,HIGH
3110529,BAKERY,TIME_14_17,HIGH
3110529,BAKERY,TIME_17_21,HIGH
3110529,BAKERY,TIME_21_24,LOW
3110530,KOREAN_FOOD,TIME_00_06,CLOSED
3110530,KOREAN_FOOD,TIME_06_11,LOW
3110530,KOREAN_FOOD,TIME_11_14,HIGH
3110530,KOREAN_FOOD,TIME_14_17,MEDIUM
3110530,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110530,KOREAN_FOOD,TIME_21_24,MEDIUM
3110532,KOREAN_FOOD,TIME_00_06,CLOSED
3110532,KOREAN_FOOD,TIME_06_11,CLOSED
3110532,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110532,KOREAN_FOOD,TIME_14_17,MEDIUM
3110532,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110532,KOREAN_FOOD,TIME_21_24,LOW
3110532,BAKERY,TIME_00_06,CLOSED
3110532,BAKERY,TIME_06_11,LOW
3110532,BAKERY,TIME_11_14,HIGH
3110532,BAKERY,TIME_14_17,HIGH
3110532,BAKERY,TIME_17_21,HIGH
3110532,BAKERY,TIME_21_24,LOW
3110535,KOREAN_FOOD,TIME_00_06,CLOSED
3110535,KOREAN_FOOD,TIME_06_11,CLOSED
3110535,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110535,KOREAN_FOOD,TIME_14_17,MEDIUM
3110535,KOREAN_FOOD,TIME_17_21,HIGH
3110535,KOREAN_FOOD,TIME_21_24,LOW
3110536,FAST_FOOD,TIME_00_06,CLOSED
3110536,FAST_FOOD,TIME_06_11,LOW
3110536,FAST_FOOD,TIME_11_14,VERY_HIGH
3110536,FAST_FOOD,TIME_14_17,HIGH
3110536,FAST_FOOD,TIME_17_21,HIGH
3110536,FAST_FOOD,TIME_21_24,CLOSED
3110537,KOREAN_FOOD,TIME_00_06,CLOSED
3110537,KOREAN_FOOD,TIME_06_11,CLOSED
3110537,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110537,KOREAN_FOOD,TIME_14_17,LOW
3110537,KOREAN_FOOD,TIME_17_21,MEDIUM
3110537,KOREAN_FOOD,TIME_21_24,LOW
3110537,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110537,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110537,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110537,CAFE_BEVERAGE,TIME_14_17,HIGH
3110537,CAFE_BEVERAGE,TIME_17_21,LOW
3110537,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110538,KOREAN_FOOD,TIME_00_06,CLOSED
3110538,KOREAN_FOOD,TIME_06_11,CLOSED
3110538,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110538,KOREAN_FOOD,TIME_14_17,LOW
3110538,KOREAN_FOOD,TIME_17_21,HIGH
3110538,KOREAN_FOOD,TIME_21_24,LOW
3110538,WESTERN_FOOD,TIME_00_06,CLOSED
3110538,WESTERN_FOOD,TIME_06_11,HIGH
3110538,WESTERN_FOOD,TIME_11_14,VERY_HIGH
3110538,WESTERN_FOOD,TIME_14_17,MEDIUM
3110538,WESTERN_FOOD,TIME_17_21,LOW
3110538,WESTERN_FOOD,TIME_21_24,LOW
3110538,CAFE_BEVERAGE,TIME_00_06,LOW
3110538,CAFE_BEVERAGE,TIME_06_11,CLOSED
3110538,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110538,CAFE_BEVERAGE,TIME_14_17,LOW
3110538,CAFE_BEVERAGE,TIME_17_21,LOW
3110538,CAFE_BEVERAGE,TIME_21_24,VERY_HIGH
3110539,KOREAN_FOOD,TIME_00_06,CLOSED
3110539,KOREAN_FOOD,TIME_06_11,CLOSED
3110539,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110539,KOREAN_FOOD,TIME_14_17,LOW
3110539,KOREAN_FOOD,TIME_17_21,MEDIUM
3110539,KOREAN_FOOD,TIME_21_24,LOW
3110539,JAPANESE_FOOD,TIME_00_06,CLOSED
3110539,JAPANESE_FOOD,TIME_06_11,CLOSED
3110539,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3110539,JAPANESE_FOOD,TIME_14_17,CLOSED
3110539,JAPANESE_FOOD,TIME_17_21,LOW
3110539,JAPANESE_FOOD,TIME_21_24,LOW
3110539,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110539,CAFE_BEVERAGE,TIME_06_11,HIGH
3110539,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110539,CAFE_BEVERAGE,TIME_14_17,MEDIUM
3110539,CAFE_BEVERAGE,TIME_17_21,LOW
3110539,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110540,KOREAN_FOOD,TIME_00_06,LOW
3110540,KOREAN_FOOD,TIME_06_11,CLOSED
3110540,KOREAN_FOOD,TIME_11_14,HIGH
3110540,KOREAN_FOOD,TIME_14_17,LOW
3110540,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110540,KOREAN_FOOD,TIME_21_24,HIGH
3110541,KOREAN_FOOD,TIME_00_06,LOW
3110541,KOREAN_FOOD,TIME_06_11,LOW
3110541,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110541,KOREAN_FOOD,TIME_14_17,MEDIUM
3110541,KOREAN_FOOD,TIME_17_21,HIGH
3110541,KOREAN_FOOD,TIME_21_24,MEDIUM
3110541,BUNSIK,TIME_00_06,CLOSED
3110541,BUNSIK,TIME_06_11,CLOSED
3110541,BUNSIK,TIME_11_14,HIGH
3110541,BUNSIK,TIME_14_17,VERY_HIGH
3110541,BUNSIK,TIME_17_21,VERY_HIGH
3110541,BUNSIK,TIME_21_24,LOW
3110541,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110541,CAFE_BEVERAGE,TIME_06_11,LOW
3110541,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110541,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110541,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110541,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110541,BAKERY,TIME_00_06,CLOSED
3110541,BAKERY,TIME_06_11,MEDIUM
3110541,BAKERY,TIME_11_14,VERY_HIGH
3110541,BAKERY,TIME_14_17,VERY_HIGH
3110541,BAKERY,TIME_17_21,HIGH
3110541,BAKERY,TIME_21_24,CLOSED
3110542,KOREAN_FOOD,TIME_00_06,LOW
3110542,KOREAN_FOOD,TIME_06_11,CLOSED
3110542,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110542,KOREAN_FOOD,TIME_14_17,MEDIUM
3110542,KOREAN_FOOD,TIME_17_21,HIGH
3110542,KOREAN_FOOD,TIME_21_24,MEDIUM
3110542,CHINESE_FOOD,TIME_00_06,CLOSED
3110542,CHINESE_FOOD,TIME_06_11,CLOSED
3110542,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3110542,CHINESE_FOOD,TIME_14_17,MEDIUM
3110542,CHINESE_FOOD,TIME_17_21,HIGH
3110542,CHINESE_FOOD,TIME_21_24,CLOSED
3110542,FAST_FOOD,TIME_00_06,CLOSED
3110542,FAST_FOOD,TIME_06_11,LOW
3110542,FAST_FOOD,TIME_11_14,HIGH
3110542,FAST_FOOD,TIME_14_17,HIGH
3110542,FAST_FOOD,TIME_17_21,VERY_HIGH
3110542,FAST_FOOD,TIME_21_24,HIGH
3110542,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110542,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110542,CAFE_BEVERAGE,TIME_11_14,HIGH
3110542,CAFE_BEVERAGE,TIME_14_17,HIGH
3110542,CAFE_BEVERAGE,TIME_17_21,HIGH
3110542,CAFE_BEVERAGE,TIME_21_24,LOW
3110544,KOREAN_FOOD,TIME_00_06,LOW
3110544,KOREAN_FOOD,TIME_06_11,CLOSED
3110544,KOREAN_FOOD,TIME_11_14,HIGH
3110544,KOREAN_FOOD,TIME_14_17,MEDIUM
3110544,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110544,KOREAN_FOOD,TIME_21_24,HIGH
3110544,WESTERN_FOOD,TIME_00_06,CLOSED
3110544,WESTERN_FOOD,TIME_06_11,CLOSED
3110544,WESTERN_FOOD,TIME_11_14,VERY_HIGH
3110544,WESTERN_FOOD,TIME_14_17,HIGH
3110544,WESTERN_FOOD,TIME_17_21,VERY_HIGH
3110544,WESTERN_FOOD,TIME_21_24,LOW
3110544,CHICKEN,TIME_00_06,CLOSED
3110544,CHICKEN,TIME_06_11,CLOSED
3110544,CHICKEN,TIME_11_14,LOW
3110544,CHICKEN,TIME_14_17,MEDIUM
3110544,CHICKEN,TIME_17_21,VERY_HIGH
3110544,CHICKEN,TIME_21_24,HIGH
3110544,FAST_FOOD,TIME_00_06,CLOSED
3110544,FAST_FOOD,TIME_06_11,CLOSED
3110544,FAST_FOOD,TIME_11_14,HIGH
3110544,FAST_FOOD,TIME_14_17,HIGH
3110544,FAST_FOOD,TIME_17_21,VERY_HIGH
3110544,FAST_FOOD,TIME_21_24,LOW
3110544,BUNSIK,TIME_00_06,CLOSED
3110544,BUNSIK,TIME_06_11,LOW
3110544,BUNSIK,TIME_11_14,HIGH
3110544,BUNSIK,TIME_14_17,HIGH
3110544,BUNSIK,TIME_17_21,VERY_HIGH
3110544,BUNSIK,TIME_21_24,MEDIUM
3110544,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110544,CAFE_BEVERAGE,TIME_06_11,LOW
3110544,CAFE_BEVERAGE,TIME_11_14,HIGH
3110544,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110544,CAFE_BEVERAGE,TIME_17_21,HIGH
3110544,CAFE_BEVERAGE,TIME_21_24,LOW
3110544,BAKERY,TIME_00_06,CLOSED
3110544,BAKERY,TIME_06_11,LOW
3110544,BAKERY,TIME_11_14,HIGH
3110544,BAKERY,TIME_14_17,VERY_HIGH
3110544,BAKERY,TIME_17_21,HIGH
3110544,BAKERY,TIME_21_24,LOW
3110545,KOREAN_FOOD,TIME_00_06,LOW
3110545,KOREAN_FOOD,TIME_06_11,LOW
3110545,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110545,KOREAN_FOOD,TIME_14_17,MEDIUM
3110545,KOREAN_FOOD,TIME_17_21,HIGH
3110545,KOREAN_FOOD,TIME_21_24,MEDIUM
3110545,JAPANESE_FOOD,TIME_00_06,CLOSED
3110545,JAPANESE_FOOD,TIME_06_11,CLOSED
3110545,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3110545,JAPANESE_FOOD,TIME_14_17,MEDIUM
3110545,JAPANESE_FOOD,TIME_17_21,VERY_HIGH
3110545,JAPANESE_FOOD,TIME_21_24,LOW
3110545,CHICKEN,TIME_00_06,LOW
3110545,CHICKEN,TIME_06_11,CLOSED
3110545,CHICKEN,TIME_11_14,LOW
3110545,CHICKEN,TIME_14_17,LOW
3110545,CHICKEN,TIME_17_21,VERY_HIGH
3110545,CHICKEN,TIME_21_24,VERY_HIGH
3110545,BUNSIK,TIME_00_06,CLOSED
3110545,BUNSIK,TIME_06_11,MEDIUM
3110545,BUNSIK,TIME_11_14,VERY_HIGH
3110545,BUNSIK,TIME_14_17,MEDIUM
3110545,BUNSIK,TIME_17_21,HIGH
3110545,BUNSIK,TIME_21_24,LOW
3110545,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110545,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110545,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110545,CAFE_BEVERAGE,TIME_14_17,HIGH
3110545,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110545,CAFE_BEVERAGE,TIME_21_24,LOW
3110545,BAKERY,TIME_00_06,CLOSED
3110545,BAKERY,TIME_06_11,MEDIUM
3110545,BAKERY,TIME_11_14,HIGH
3110545,BAKERY,TIME_14_17,HIGH
3110545,BAKERY,TIME_17_21,HIGH
3110545,BAKERY,TIME_21_24,LOW
3110546,KOREAN_FOOD,TIME_00_06,CLOSED
3110546,KOREAN_FOOD,TIME_06_11,CLOSED
3110546,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110546,KOREAN_FOOD,TIME_14_17,HIGH
3110546,KOREAN_FOOD,TIME_17_21,HIGH
3110546,KOREAN_FOOD,TIME_21_24,CLOSED
3110546,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110546,CAFE_BEVERAGE,TIME_06_11,LOW
3110546,CAFE_BEVERAGE,TIME_11_14,HIGH
3110546,CAFE_BEVERAGE,TIME_14_17,HIGH
3110546,CAFE_BEVERAGE,TIME_17_21,HIGH
3110546,CAFE_BEVERAGE,TIME_21_24,LOW
3110547,KOREAN_FOOD,TIME_00_06,LOW
3110547,KOREAN_FOOD,TIME_06_11,LOW
3110547,KOREAN_FOOD,TIME_11_14,HIGH
3110547,KOREAN_FOOD,TIME_14_17,MEDIUM
3110547,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110547,KOREAN_FOOD,TIME_21_24,MEDIUM
3110547,BUNSIK,TIME_00_06,CLOSED
3110547,BUNSIK,TIME_06_11,LOW
3110547,BUNSIK,TIME_11_14,VERY_HIGH
3110547,BUNSIK,TIME_14_17,VERY_HIGH
3110547,BUNSIK,TIME_17_21,HIGH
3110547,BUNSIK,TIME_21_24,LOW
3110547,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110547,CAFE_BEVERAGE,TIME_06_11,LOW
3110547,CAFE_BEVERAGE,TIME_11_14,HIGH
3110547,CAFE_BEVERAGE,TIME_14_17,HIGH
3110547,CAFE_BEVERAGE,TIME_17_21,HIGH
3110547,CAFE_BEVERAGE,TIME_21_24,LOW
3110548,KOREAN_FOOD,TIME_00_06,LOW
3110548,KOREAN_FOOD,TIME_06_11,LOW
3110548,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110548,KOREAN_FOOD,TIME_14_17,MEDIUM
3110548,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110548,KOREAN_FOOD,TIME_21_24,MEDIUM
3110548,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110548,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110548,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110548,CAFE_BEVERAGE,TIME_14_17,HIGH
3110548,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110548,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110549,KOREAN_FOOD,TIME_00_06,CLOSED
3110549,KOREAN_FOOD,TIME_06_11,CLOSED
3110549,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110549,KOREAN_FOOD,TIME_14_17,HIGH
3110549,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110549,KOREAN_FOOD,TIME_21_24,LOW
3110550,KOREAN_FOOD,TIME_00_06,LOW
3110550,KOREAN_FOOD,TIME_06_11,CLOSED
3110550,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110550,KOREAN_FOOD,TIME_14_17,MEDIUM
3110550,KOREAN_FOOD,TIME_17_21,HIGH
3110550,KOREAN_FOOD,TIME_21_24,MEDIUM
3110550,CHINESE_FOOD,TIME_00_06,LOW
3110550,CHINESE_FOOD,TIME_06_11,CLOSED
3110550,CHINESE_FOOD,TIME_11_14,HIGH
3110550,CHINESE_FOOD,TIME_14_17,LOW
3110550,CHINESE_FOOD,TIME_17_21,VERY_HIGH
3110550,CHINESE_FOOD,TIME_21_24,HIGH
3110550,JAPANESE_FOOD,TIME_00_06,LOW
3110550,JAPANESE_FOOD,TIME_06_11,CLOSED
3110550,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3110550,JAPANESE_FOOD,TIME_14_17,LOW
3110550,JAPANESE_FOOD,TIME_17_21,HIGH
3110550,JAPANESE_FOOD,TIME_21_24,HIGH
3110550,WESTERN_FOOD,TIME_00_06,CLOSED
3110550,WESTERN_FOOD,TIME_06_11,CLOSED
3110550,WESTERN_FOOD,TIME_11_14,HIGH
3110550,WESTERN_FOOD,TIME_14_17,HIGH
3110550,WESTERN_FOOD,TIME_17_21,VERY_HIGH
3110550,WESTERN_FOOD,TIME_21_24,LOW
